LOAN_ID|ORIG_CHN|Seller.Name|ORIG_RT|ORIG_AMT|ORIG_TRM|ORIG_DTE|FRST_DTE|OLTV|OCLTV|NUM_BO|DTI|CSCORE_B|FTHB_FLG|PURPOSE|PROP_TYP|NUM_UNIT|OCC_STAT|STATE|ZIP_3|MI_PCT|Product.Type|CSCORE_C|MI_TYPE|RELOCATION_FLG
942818822300|R|JPMORGAN CHASE BANK, NATIONAL ASSOCIATION|7.875|100000|360|01/2000|03/2000|80.0||1.0|23.0|769.0|Y|P|SF|1|P|DE|198||FRM|||N
548495195431|R|OTHER|8.0|104000|360|12/1999|02/2000|72.0||1.0|30.0|720.0|N|C|SF|1|P|OH|454||FRM|||N
724587580889|B|NETBANK FUNDING SERVICES|8.0|155000|360|01/2000|03/2000|97.0||1.0|40.0||Y|P|SF|1|P|NV|897|35.0|FRM||1.0|N
563705297990|B|JPMORGAN CHASE BANK, NATIONAL ASSOCIATION|8.375|79000|360|02/2000|03/2000|90.0||2.0|34.0|722.0|N|P|SF|1|P|TN|378|25.0|FRM||1.0|N
938037312574|R|WELLS FARGO BANK, N.A.|7.75|81000|350|11/1999|01/2000|84.0||2.0|36.0|736.0|N|P|SF|1|P|IN|474|12.0|FRM|723.0|1.0|N
490536419929|C|SUNTRUST MORTGAGE INC.|7.375|176000|180|12/1999|02/2000|80.0||2.0||636.0|N|P|SF|1|P|TX|775||FRM|653.0||N
357450280292|C|OTHER|9.0|46000|360|03/2000|05/2000|95.0||1.0|21.0|682.0|Y|P|SF|1|P|TX|760|30.0|FRM||1.0|N
663486065618|R|JPMORGAN CHASE BANK, NA|7.75|104000|360|12/1999|02/2000|80.0||2.0|8.0|760.0|N|P|SF|1|I|RI|28||FRM|807.0||N
933912970435|R|OTHER|8.625|121000|360|02/2000|04/2000|89.0||1.0|16.0|668.0|N|P|SF|1|P|FL|327|25.0|FRM||1.0|N
331765175385|R|OTHER|8.375|80000|360|09/1999|11/1999|64.0||2.0|34.0|724.0|N|C|SF|1|P|PA|151||FRM|731.0||N
609488239250|C|CITIMORTGAGE, INC.|8.375|138000|360|11/1999|01/2000|90.0||1.0|25.0|740.0|Y|P|SF|1|P|IL|604|17.0|FRM||1.0|N
683882607686|R|OTHER|8.25|30000|180|02/2000|04/2000|17.0||2.0|40.0|779.0|N|P|SF|1|P|FL|335||FRM|741.0||N
282258520577|B|OTHER|8.5|160000|360|12/1999|02/2000|36.0||2.0|24.0|692.0|N|C|SF|1|P|NY|117||FRM|674.0||N
223897835766|C|BANK OF AMERICA, N.A.|8.875|129000|360|01/2000|03/2000|97.0||2.0|36.0|695.0|N|P|PU|1|P|AZ|852|18.0|FRM|702.0|1.0|N
787885619999|C|AMTRUST BANK|7.875|237000|360|10/1999|12/1999|97.0||2.0|26.0|658.0|N|P|SF|1|P|WA|980|18.0|FRM|642.0|1.0|N
552353669892|R|BANK OF AMERICA, N.A.|8.0|61000|360|12/1999|02/2000|80.0||1.0|40.0|692.0|Y|P|SF|1|P|MD|212||FRM|||N
953185537978|R|PNC BANK, N.A.|7.875|54000|180|01/2000|03/2000|80.0||1.0|28.0|604.0|Y|P|CO|1|P|SC|295||FRM|||N
517164932621|B|BANK OF AMERICA, N.A.|7.0|64000|120|11/1999|01/2000|74.0||1.0||686.0|N|C|SF|1|P|PA|178||FRM|||N
139468208267|C|OTHER|8.375|128000|360|01/2000|03/2000|76.0||1.0|45.0|735.0|N|R|SF|1|P|IN|469||FRM|||N
849367410955|R|OTHER|7.875|43000|360|12/1999|02/2000|95.0||1.0|47.0|726.0|Y|P|SF|1|P|NY|130|30.0|FRM||1.0|N
463731640946|R|OTHER|7.375|240000|360|12/1999|02/2000|62.0||2.0|32.0|783.0|N|P|SF|1|P|CA|920||FRM|804.0||N
464585432379|B|REGIONS BANK|8.375|58000|360|02/2000|04/2000|84.0||1.0|39.0|653.0|N|R|CO|1|P|CO|802|12.0|FRM||1.0|N
764211974657|R|JPMORGAN CHASE BANK, NA|7.875|98000|360|12/1999|02/2000|66.0||1.0|23.0|805.0|N|C|SF|1|P|RI|28||FRM|||N
497293411398|R|OTHER|8.375|226000|360|02/2000|04/2000|90.0||2.0|37.0|694.0|Y|P|SF|1|P|CT|64|25.0|FRM|660.0|1.0|N
175291128587|C|JPMORGAN CHASE BANK, NA|7.875|146000|360|12/1999|02/2000|80.0||2.0|31.0|718.0|N|P|SF|1|P|CA|907||FRM|721.0||N
932289713851|R|OTHER|8.25|96000|360|02/2000|04/2000|80.0||2.0|25.0|653.0|Y|P|SF|1|P|VT|54||FRM|680.0||N
102575552799|R|OTHER|7.625|253000|360|02/2000|04/2000|79.0|95.0|2.0|21.0|655.0|N|R|SF|1|P|IN|468||FRM|656.0||N
163884526139|R|OTHER|8.0|189000|360|11/1999|01/2000|80.0||2.0|32.0|763.0|Y|P|PU|1|P|TX|786||FRM|766.0||N
526842975376|R|OTHER|8.25|73000|360|02/2000|04/2000|90.0||1.0|33.0|798.0|N|P|SF|1|I|LA|711|25.0|FRM||1.0|N
579533964821|B|JPMORGAN CHASE BANK, NATIONAL ASSOCIATION|8.625|54000|360|12/1999|02/2000|95.0||2.0|18.0|624.0|N|P|SF|1|P|PA|151|30.0|FRM||1.0|N
348824412895|C|CITIMORTGAGE, INC.|7.875|84000|360|11/1999|01/2000|80.0||2.0|14.0|783.0|N|P|SF|1|P|CA|907||FRM|758.0||N
397727868549|B|REGIONS BANK|8.375|50000|240|01/2000|03/2000|59.0||1.0|30.0|702.0|N|R|SF|1|P|TX|780||FRM|||N
777795770278|B|BANK OF AMERICA, N.A.|8.25|63000|240|02/2000|04/2000|80.0||2.0|37.0|662.0|N|R|SF|1|P|TN|373||FRM|713.0||N
677789168386|C|JPMORGAN CHASE BANK, NA|8.25|111000|360|12/1999|03/2000|79.0||1.0|24.0|626.0|N|R|SF|1|P|OH|440||FRM|||N
278882076006|C|AMTRUST BANK|7.375|146000|360|07/1999|09/1999|80.0||1.0|20.0|714.0|N|P|SF|1|P|CT|64||FRM|||N
496415328593|C|CITIMORTGAGE, INC.|7.25|240000|180|11/1999|01/2000|64.0||2.0|25.0|776.0|N|P|SF|1|P|AR|722||FRM|737.0||N
217168465444|R|OTHER|8.5|57000|360|01/2000|03/2000|79.0||2.0|27.0|653.0|N|C|SF|1|P|IN|469||FRM|661.0||N
745548387441|R|JPMORGAN CHASE BANK, NA|8.375|138000|360|12/1999|02/2000|79.0||1.0|47.0|705.0|N|C|SF|1|P|CA|958||FRM|||N
770337249328|C|SUNTRUST MORTGAGE INC.|7.5|227000|360|12/1999|02/2000|95.0||2.0|43.0|639.0|N|P|PU|1|P|CA|919|30.0|FRM|673.0|1.0|N
872428855080|R|CITIMORTGAGE, INC.|7.875|110000|180|02/2000|04/2000|32.0||2.0|30.0|665.0|N|C|SF|1|P|NY|113||FRM|632.0||N
337351164426|B|OTHER|8.125|252000|360|02/2000|04/2000|80.0||2.0||771.0|N|R|SF|1|P|CA|951||FRM|774.0||N
646841952497|B|JPMORGAN CHASE BANK, NATIONAL ASSOCIATION|7.875|162000|360|12/1999|02/2000|80.0||2.0|57.0|761.0|N|P|SF|1|P|TX|751||FRM|||N
734767486998|R|OTHER|8.625|180000|360|02/2000|04/2000|90.0||2.0|38.0|740.0|N|P|SF|1|P|TX|751|17.0|FRM|734.0|1.0|N
873305637964|C|BANK OF AMERICA, N.A.|7.75|143000|360|12/1999|02/2000|80.0||1.0|42.0|632.0|N|P|PU|1|P|TX|770||FRM|||N
706394344925|B|JPMORGAN CHASE BANK, NA|8.75|69000|360|02/2000|04/2000|79.0||2.0|49.0|687.0|N|R|SF|1|P|NY|145||FRM|659.0||N
340853351812|B|OTHER|7.25|193000|180|12/1999|02/2000|80.0||2.0|28.0|749.0|N|P|PU|1|P|VA|201||FRM|744.0||N
580339555885|C|AMTRUST BANK|8.125|145000|360|11/1999|01/2000|71.0||2.0|57.0|687.0|N|C|SF|1|P|CA|919||FRM|642.0||N
348986974828|R|SUNTRUST MORTGAGE INC.|8.125|88000|360|01/2000|03/2000|88.0||2.0|24.0|726.0|N|P|SF|1|P|TN|376|27.0|FRM|726.0|1.0|N
147185105681|R|JP MORGAN CHASE BANK, NA|7.5|120000|360|12/1999|03/2000|46.0||2.0|15.0|757.0|N|P|SF|1|P|MI|494||FRM|754.0||N
698773027765|C|SUNTRUST MORTGAGE INC.|8.0|67000|360|12/1999|02/2000|80.0||1.0|45.0|737.0|N|P|SF|1|P|WV|254||FRM|||N
458711251383|B|JPMORGAN CHASE BANK, NA|7.875|119000|360|01/2000|03/2000|95.0||1.0|38.0|711.0|N|P|SF|1|P|NC|287|30.0|FRM||1.0|N
126600521701|C|AMTRUST BANK|8.125|148000|360|09/1999|11/1999|75.0||2.0|34.0|641.0|N|P|SF|1|P|IL|601||FRM|||N
281922766359|C|FLAGSTAR BANK, FSB|7.625|113000|360|12/1999|02/2000|90.0||2.0|38.0|744.0|N|P|SF|1|P|MN|550|25.0|FRM|728.0|1.0|N
573057118399|R|REGIONS BANK|8.5|156000|360|01/2000|03/2000|95.0||2.0|46.0|714.0|N|P|SF|1|P|NV|891|30.0|FRM|639.0|1.0|N
491783805254|B|REGIONS BANK|8.0|150000|360|02/2000|04/2000|53.0||1.0|51.0|765.0|N|P|SF|1|P|WA|981||FRM|||N
914382794430|R|OTHER|8.0|166000|360|12/1999|02/2000|95.0||2.0|47.0|674.0|Y|P|SF|1|P|MI|481|30.0|FRM||1.0|N
742494552947|R|OTHER|8.25|59000|360|11/1999|01/2000|75.0||1.0|16.0|784.0|Y|P|SF|1|P|NY|105||FRM|||N
483743750970|R|GMAC MORTGAGE, LLC|7.875|68000|360|12/1999|02/2000|73.0||2.0||634.0|N|P|SF|1|P|MI|484||FRM|640.0||N
165723252699|C|SUNTRUST MORTGAGE INC.|8.0|196000|360|12/1999|02/2000|78.0||2.0|58.0|624.0|N|C|SF|1|P|CA|920||FRM|628.0||N
954049235290|R|OTHER|7.875|188000|360|02/2000|04/2000|80.0||1.0|24.0|805.0|N|P|SF|1|P|WA|985||FRM|||N
608679526961|C|SUNTRUST MORTGAGE INC.|8.25|145000|360|11/1999|01/2000|97.0||2.0|46.0|718.0|Y|P|SF|1|P|CO|802|18.0|FRM|716.0|1.0|N
437346037282|R|OTHER|7.75|62000|360|12/1999|02/2000|90.0||1.0|15.0|743.0|N|P|SF|1|P|CA|906|25.0|FRM||1.0|N
988974351833|C|SUNTRUST MORTGAGE INC.|8.125|120000|360|02/2000|04/2000|60.0||2.0|32.0|690.0|N|C|SF|1|P|PA|179||FRM|652.0||N
739121494082|C|SUNTRUST MORTGAGE INC.|6.625|180000|300|01/1999|03/1999|88.0||2.0|25.0|754.0|N|R|SF|1|P|WI|531|25.0|FRM|740.0|1.0|N
733382226456|B|JPMORGAN CHASE BANK, NA|9.125|128000|360|02/2000|04/2000|79.0||1.0|29.0|696.0|N|R|SF|1|P|MI|481||FRM|||N
957549668151|R|FIRST TENNESSEE BANK NATIONAL ASSOCIATION|8.125|139000|360|10/1999|12/1999|85.0||2.0|33.0|613.0|N|P|SF|1|P|DE|197|12.0|FRM|637.0|1.0|N
595546486061|C|BANK OF AMERICA, N.A.|8.0|132000|360|11/1999|01/2000|95.0||2.0|35.0|710.0|N|P|SF|1|P|CA|960|25.0|FRM|755.0|1.0|N
981025334928|B|FLAGSTAR BANK, FSB|8.0|173000|360|12/1999|02/2000|80.0||2.0|48.0|732.0|N|P|SF|1|P|MA|15||FRM|762.0||N
363862437990|C|JPMORGAN CHASE BANK, NA|8.5|115000|360|01/2000|03/2000|75.0||2.0|47.0|690.0|N|P|SF|1|P|NJ|83||FRM|||N
636148305444|R|GE MORTGAGE SERVICES, LLC|7.5|106000|180|01/2000|03/2000|76.0||1.0||632.0|N|R|SF|1|P|UT|840||FRM|||N
311067433182|C|FLAGSTAR BANK, FSB|8.375|76000|360|01/2000|03/2000|69.0||1.0|49.0|727.0|N|C|SF|1|P|MI|494||FRM|||N
372603305049|C|OTHER|7.875|148000|360|12/1999|02/2000|80.0||2.0|32.0|700.0|N|P|SF|1|P|IN|468||FRM|638.0||N
245792316051|B|JPMORGAN CHASE BANK, NATIONAL ASSOCIATION|7.875|140000|360|12/1999|02/2000|80.0||2.0|37.0|752.0|N|P|CP|1|S|NY|100||FRM|||N
780744634467|R|USAA FEDERAL SAVINGS BANK|8.0|94000|360|11/1999|01/2000|85.0||2.0|22.0|696.0|N|R|SF|1|P|NM|878|12.0|FRM|662.0|1.0|N
463396720509|R|OTHER|8.625|135000|360|02/2000|04/2000|88.0||2.0|37.0|805.0|Y|P|SF|1|P|WI|540|17.0|FRM|796.0|1.0|N
186880936716|R|BISHOPS GATE RESIDENTIAL MORTGAGE TRUST|8.0|67000|360|01/2000|03/2000|75.0||2.0|20.0|741.0|N|R|SF|1|P|MN|554||FRM|723.0||N
162156140631|R|WELLS FARGO BANK, N.A.|7.25|252000|360|02/2000|04/2000|92.0||1.0|49.0|720.0|N|P|CO|1|P|TX|762|25.0|FRM||1.0|Y
716315975219|C|JPMORGAN CHASE BANK, NA|8.0|240000|360|12/1999|02/2000|70.0||2.0|22.0|774.0|N|P|SF|1|P|MD|208||FRM|677.0||N
265561060383|R|JPMORGAN CHASE BANK, NA|7.625|148000|360|01/2000|03/2000|80.0|90.0|2.0|15.0|664.0|N|P|SF|1|P|GA|303||FRM|709.0||N
565354668332|R|OTHER|8.0|25000|180|01/2000|03/2000|62.0||2.0|31.0|622.0|N|C|SF|1|P|MO|650||FRM|615.0||N
146238857784|R|OLD KENT MORTGAGE COMPANY|8.0|43000|240|01/2000|03/2000|47.0||2.0|30.0|745.0|N|R|SF|1|P|MI|495||FRM|748.0||N
457500758415|C|FLAGSTAR BANK, FSB|7.5|124000|360|11/1999|01/2000|71.0||2.0|21.0|780.0|N|C|SF|1|P|CO|804||FRM|764.0||N
913466236119|C|CITIMORTGAGE, INC.|7.875|38000|120|12/1999|02/2000|17.0||2.0|60.0|737.0|N|C|SF|2|I|MA|19||FRM|738.0||N
864334388726|C|JPMORGAN CHASE BANK, NA|7.75|128000|360|11/1999|01/2000|95.0||1.0|37.0|678.0|Y|P|CO|1|P|IL|606|30.0|FRM||1.0|N
748473680897|R|CITIMORTGAGE, INC.|7.0|51000|180|12/1999|02/2000|46.0||2.0|23.0|769.0|N|R|CO|1|P|CA|920||FRM|||N
179779089752|R|JPMORGAN CHASE BANK, NA|8.25|133000|360|02/2000|04/2000|63.0||2.0|35.0|687.0|N|C|SF|1|P|MA|19||FRM|||N
437418945204|B|JPMORGAN CHASE BANK, NA|8.0|115000|360|12/1999|02/2000|63.0||2.0|33.0|776.0|N|P|SF|1|P|CA|956||FRM|790.0||N
975188099891|R|JPMORGAN CHASE BANK, NA|7.75|120000|360|01/2000|03/2000|53.0||2.0|31.0|753.0|N|P|SF|1|P|RI|28||FRM|746.0||N
540226147684|C|OTHER|8.375|111000|360|12/1999|02/2000|95.0||2.0|35.0|755.0|N|P|SF|1|P|IN|461|25.0|FRM|742.0|1.0|N
417755568002|C|FLAGSTAR BANK, FSB|7.625|219000|360|11/1999|01/2000|80.0||2.0|48.0|727.0|N|P|SF|1|P|CA|945||FRM|760.0||N
183920680943|C|BANK OF AMERICA, N.A.|8.0|125000|360|02/2000|04/2000|68.0||2.0|36.0|724.0|N|P|SF|1|P|CA|921||FRM|729.0||N
783127798542|R|OTHER|7.875|279000|360|01/2000|03/2000|90.0||1.0|41.0|661.0|N|P|SF|2|P|NY|112|30.0|FRM||1.0|N
717835466973|B|JPMORGAN CHASE BANK, NATIONAL ASSOCIATION|8.75|66000|360|01/2000|03/2000|80.0||2.0|25.0|695.0|N|P|SF|1|I|FL|347||FRM|||N
603805979422|C|AMTRUST BANK|7.875|212000|360|10/1999|12/1999|95.0||2.0|23.0|640.0|N|P|SF|1|P|IL|601|30.0|FRM||1.0|N
904492334031|R|JPMORGAN CHASE BANK, NA|8.25|216000|360|01/2000|03/2000|60.0||2.0|60.0|705.0|N|C|SF|1|P|MA|19||FRM|||N
587860706937|R|JP MORGAN CHASE BANK, NA|7.95|72000|360|12/1999|02/2000|80.0||1.0|25.0|741.0|N|P|SF|1|P|MI|481||FRM|||N
239870265477|C|FLAGSTAR BANK, FSB|7.625|138000|360|12/1999|02/2000|71.0||3.0|40.0|675.0|N|P|SF|1|P|IN|464||FRM|714.0||N
424393882716|C|OTHER|7.875|95000|360|01/2000|03/2000|90.0||1.0|25.0|796.0|N|P|SF|1|P|IA|503|17.0|FRM||1.0|N
705300804665|R|CITIMORTGAGE, INC.|8.5|150000|360|01/2000|03/2000|95.0||1.0|39.0||Y|P|SF|1|P|CA|928|30.0|FRM||1.0|N
423767337073|R|JPMORGAN CHASE BANK, NA|7.5|96000|360|12/1999|02/2000|97.0||2.0||773.0|Y|P|SF|1|P|CA|920|30.0|FRM||1.0|N
883488955970|R|OTHER|7.625|250000|360|11/1999|01/2000|93.0||2.0|33.0|659.0|N|P|SF|1|P|FL|333|25.0|FRM||1.0|N
593964852325|C|SUNTRUST MORTGAGE INC.|7.625|253000|360|02/2000|04/2000|62.0||2.0|41.0|735.0|N|P|SF|1|P|CO|801||FRM|730.0||N
100932624602|C|CITIMORTGAGE, INC.|7.75|185000|360|01/2000|03/2000|90.0||2.0|45.0|764.0|N|P|SF|1|P|UT|840|17.0|FRM|737.0|1.0|Y
742932179184|C|CITIMORTGAGE, INC.|8.0|240000|360|11/1999|01/2000|51.0||2.0|28.0|616.0|N|P|PU|1|P|CO|803||FRM|657.0||N
166175991470|C|REGIONS BANK|7.375|65000|240|11/1999|01/2000|77.0||1.0|41.0|651.0|N|C|SF|1|P|GA|307||FRM|||N
141058806241|R|OTHER|8.375|176000|360|03/2000|05/2000|80.0||2.0|54.0|769.0|N|P|CO|1|S|WA|981||FRM|754.0||N
957106270655|C|JPMORGAN CHASE BANK, NA|8.125|67000|180|12/1999|02/2000|97.0||1.0|52.0|738.0|N|P|SF|1|P|TX|751|18.0|FRM||1.0|N
250473965762|R|FIRST TENNESSEE BANK NATIONAL ASSOCIATION|8.5|68000|360|01/2000|03/2000|72.0||1.0|39.0|793.0|N|C|SF|1|P|WA|980||FRM|||N
717531021574|C|NETBANK FUNDING SERVICES|8.5|88000|360|03/2000|05/2000|95.0||2.0|33.0|613.0|N|P|SF|1|P|AZ|860|30.0|FRM|685.0|1.0|N
919962937820|R|JPMORGAN CHASE BANK, NA|7.5|100000|360|12/1999|02/2000|71.0||1.0|28.0|686.0|N|C|SF|1|P|CA|919||FRM|||N
609706993870|R|OTHER|7.75|111000|360|12/1999|02/2000|95.0||2.0|33.0|739.0|N|P|SF|1|P|UT|841|30.0|FRM||1.0|N
902555901966|C|JPMORGAN CHASE BANK, NA|7.25|60000|360|02/2000|04/2000|72.0||2.0|18.0|713.0|N|P|SF|1|P|TX|797||FRM|707.0||N
752430108904|C|AMTRUST BANK|8.0|118000|180|01/2000|03/2000|76.0||2.0|23.0|740.0|N|C|SF|1|P|MA|16||FRM|697.0||N
413984681708|R|OTHER|8.5|33000|360|12/1999|02/2000|95.0||1.0|34.0|728.0|Y|P|CP|1|P|NY|112|25.0|FRM||1.0|N
374470113515|R|OTHER|8.5|48000|360|02/2000|04/2000|74.0||1.0|23.0|783.0|N|P|SF|1|S|TX|750||FRM|||N
519826871045|B|JPMORGAN CHASE BANK, NA|8.25|223000|360|01/2000|03/2000|80.0||2.0|37.0|806.0|N|P|SF|1|P|MI|481||FRM|||N
706482471020|C|JPMORGAN CHASE BANK, NA|7.75|73000|360|12/1999|02/2000|59.0||1.0|60.0|652.0|N|P|PU|1|P|SC|296||FRM|||N
307720534446|C|BANK OF AMERICA, N.A.|8.5|120000|360|02/2000|04/2000|80.0||1.0|56.0|791.0|N|P|SF|1|P|MI|483||FRM|||N
656282871032|R|OTHER|7.375|179000|180|12/1999|02/2000|65.0||2.0|23.0|724.0|N|C|SF|1|P|GA|315||FRM|791.0||N
957508438583|R|WELLS FARGO BANK, N.A.|7.625|70000|120|12/1999|02/2000|71.0||2.0|23.0|751.0|N|C|SF|1|P|VA|245||FRM|771.0||N
803329172391|C|NETBANK FUNDING SERVICES|7.75|142000|360|12/1999|02/2000|80.0||2.0|51.0|704.0|Y|P|SF|1|P|MA|21||FRM|765.0||N
588604547901|C|BANK OF AMERICA, N.A.|7.25|155000|360|12/1999|02/2000|69.0||2.0|36.0|707.0|N|R|CO|1|P|MA|19||FRM|653.0||N
574278080847|R|CITIMORTGAGE, INC.|7.875|146000|240|12/1999|02/2000|74.0||2.0|32.0|756.0|N|R|SF|2|P|NY|112||FRM|||N
877793875904|R|OTHER|7.875|60000|360|11/1999|01/2000|80.0||2.0|36.0|682.0|N|P|SF|1|S|NY|148||FRM|675.0||N
607526750330|B|OTHER|8.375|112000|360|12/1999|02/2000|75.0||1.0|25.0|708.0|N|C|SF|1|P|NY|115||FRM|||N
366316060830|R|OTHER|8.5|102000|360|03/2000|05/2000|95.0||2.0|45.0|769.0|Y|P|SF|1|P|CA|959|25.0|FRM|701.0|1.0|N
839931079712|R|RBC MORTGAGE COMPANY|7.875|220000|360|12/1999|02/2000|88.0||2.0|31.0|738.0|Y|P|SF|1|P|IL|606|17.0|FRM|748.0|1.0|N
789472622550|R|JPMORGAN CHASE BANK, NA|7.75|161000|360|11/1999|01/2000|97.0||2.0|27.0|676.0|Y|P|SF|1|P|UT|840|30.0|FRM||1.0|N
800901640217|B|JPMORGAN CHASE BANK, NA|7.875|115000|360|11/1999|01/2000|80.0||2.0|27.0|685.0|N|P|SF|1|P|WY|820||FRM|658.0||N
409422322532|B|JPMORGAN CHASE BANK, NA|7.875|176000|360|12/1999|02/2000|80.0||1.0|41.0|665.0|N|P|SF|4|P|CA|954||FRM|||N
637052969847|B|OTHER|7.875|159000|360|01/2000|03/2000|90.0||2.0|40.0|729.0|N|P|SF|1|P|TX|786|17.0|FRM|684.0|1.0|N
220532274012|R|HARWOOD STREET FUNDING I, LLC|8.25|135000|360|01/2000|03/2000|66.0||2.0|35.0|707.0|N|P|SF|1|P|CO|802||FRM|648.0||N
887594526793|R|REGIONS BANK|7.5|58000|180|11/1999|01/2000|65.0|83.0|1.0|27.0|697.0|N|R|SF|1|P|MO|652||FRM|||N
681264521545|R|JP MORGAN CHASE BANK, NA|8.15|58000|360|01/2000|02/2000|80.0||2.0|36.0|781.0|N|P|SF|1|P|OH|454||FRM|775.0||N
171343909699|C|NETBANK FUNDING SERVICES|7.625|115000|360|12/1999|02/2000|28.0||2.0|13.0|785.0|N|R|SF|1|P|CA|927||FRM|792.0||N
986636516545|R|JPMORGAN CHASE BANK, NA|9.0|55000|300|12/1999|02/2000|70.0||1.0|13.0|705.0|N|R|SF|1|P|MI|489||FRM|||N
301823201781|B|JPMORGAN CHASE BANK, NA|8.25|233000|360|01/2000|03/2000|95.0||2.0|38.0|680.0|N|P|SF|1|P|CA|928|25.0|FRM|716.0|1.0|N
397808362838|C|SUNTRUST MORTGAGE INC.|7.875|253000|360|01/2000|03/2000|64.0||2.0|37.0|709.0|N|P|SF|1|P|CA|951||FRM|752.0||N
146415634544|R|REGIONS BANK|8.125|31000|120|02/2000|04/2000|52.0||2.0|54.0|715.0|N|C|SF|1|P|IN|474||FRM|771.0||N
736202748649|R|OTHER|8.3|41000|360|11/1999|01/2000|56.0||1.0|23.0|794.0|N|R|SF|1|P|IL|611||FRM|||N
236467898125|R|OTHER|8.5|176000|360|01/2000|03/2000|95.0||2.0|21.0|782.0|Y|P|SF|1|P|AZ|852|25.0|FRM|737.0|1.0|N
425373871809|R|JP MORGAN CHASE BANK, NA|7.875|157000|360|12/1999|02/2000|90.0||2.0|44.0|755.0|N|P|PU|1|P|MD|208|17.0|FRM|655.0|1.0|N
477636853222|B|NETBANK FUNDING SERVICES|8.0|137000|360|01/2000|03/2000|97.0||1.0|41.0|786.0|N|P|SF|1|P|TX|750|30.0|FRM||1.0|N
591343536468|B|JPMORGAN CHASE BANK, NA|7.5|124000|360|12/1999|02/2000|80.0||2.0|41.0|742.0|N|P|SF|1|P|VT|54||FRM|746.0||N
518179018620|B|JPMORGAN CHASE BANK, NA|7.75|102000|180|02/2000|04/2000|63.0||2.0|35.0|727.0|N|P|SF|1|P|CA|932||FRM|727.0||N
638015224902|B|GMAC MORTGAGE, LLC|7.5|167000|180|01/2000|03/2000|80.0||2.0|52.0|711.0|N|P|SF|1|P|FL|334||FRM|703.0||N
402402816558|R|FIRST TENNESSEE BANK NATIONAL ASSOCIATION|8.125|81000|360|01/2000|03/2000|45.0||1.0|26.0|637.0|N|C|SF|1|S|WA|986||FRM|||N
370158186733|R|OTHER|8.375|100000|360|01/2000|03/2000|80.0||2.0|35.0|753.0|N|P|SF|1|P|PA|172||FRM|782.0||N
964696591991|C|BANK OF AMERICA, N.A.|7.625|250000|360|01/2000|03/2000|90.0||2.0|54.0|694.0|N|P|SF|1|P|SD|577|25.0|FRM|751.0|1.0|N
784196655882|B|JPMORGAN CHASE BANK, NA|8.5|234000|360|12/1999|02/2000|80.0||2.0|64.0|730.0|N|C|SF|1|P|MI|483||FRM|730.0||N
563101106708|B|BANK OF AMERICA, N.A.|8.875|63000|360|12/1999|02/2000|97.0||1.0|27.0|659.0|Y|P|CO|1|P|FL|331|35.0|FRM||1.0|N
876651234903|R|REGIONS BANK|8.125|89000|360|12/1999|02/2000|90.0||2.0|24.0|791.0|N|P|SF|1|P|MO|656|17.0|FRM|762.0|1.0|N
416313743049|R|BISHOPS GATE RESIDENTIAL MORTGAGE TRUST|7.875|68000|300|01/2000|03/2000|80.0||1.0|26.0|772.0|N|P|SF|1|P|PA|186||FRM|||N
766892824439|R|CITIMORTGAGE, INC.|7.875|94000|360|11/1999|01/2000|80.0||1.0|45.0|718.0|N|C|SF|1|P|OR|972||FRM|||N
698796705076|B|FLAGSTAR BANK, FSB|7.375|64000|180|12/1999|02/2000|40.0||1.0|25.0|650.0|N|C|SF|1|P|OH|451||FRM|||N
293617830368|C|BANK OF AMERICA, N.A.|7.75|100000|180|11/1999|01/2000|73.0||1.0|30.0||N|P|PU|1|P|VA|220||FRM|||N
235362250750|B|JPMORGAN CHASE BANK, NA|9.0|110000|360|01/2000|03/2000|52.0||2.0|23.0|502.0|N|C|SF|2|P|NY|104||FRM|||N
675929765875|C|AMTRUST BANK|7.875|100000|360|11/1999|01/2000|63.0||1.0|32.0|794.0|N|C|SF|1|P|WI|531||FRM|||N
365488076470|B|JPMORGAN CHASE BANK, NATIONAL ASSOCIATION|8.375|202000|360|02/2000|04/2000|80.0||1.0|32.0|692.0|N|P|SF|1|P|CA|946||FRM|||N
330498414810|R|BANK OF AMERICA, N.A.|7.25|90000|180|02/2000|04/2000|37.0||2.0|27.0|781.0|N|P|PU|1|P|CA|954||FRM|803.0||N
763609187791|R|OTHER|7.875|50000|360|12/1999|02/2000|32.0||1.0|41.0|762.0|N|P|PU|1|P|KS|662||FRM|||N
270098528813|B|OTHER|8.0|75000|360|01/2000|03/2000|80.0||1.0|48.0|768.0|N|P|CO|1|I|HI|967||FRM|||N
352334473840|R|JPMORGAN CHASE BANK, NA|8.0|85000|360|12/1999|02/2000|23.0||2.0|20.0|738.0|N|P|SF|1|P|CA|920||FRM|753.0||N
638725788912|R|BISHOPS GATE RESIDENTIAL MORTGAGE TRUST|7.375|78000|180|11/1999|01/2000|68.0||2.0|32.0|686.0|N|C|SF|1|P|PA|173||FRM|692.0||N
706224312079|R|JP MORGAN CHASE BANK, NA|7.95|72000|360|11/1999|01/2000|80.0||2.0|26.0|625.0|N|P|SF|1|S|MI|496||FRM|645.0||N
253274402193|R|OTHER|7.875|94000|360|12/1999|02/2000|95.0||2.0|26.0|741.0|Y|P|SF|1|P|WI|537|30.0|FRM|625.0|1.0|N
